date,storage,type
2018-10-01,1.09,2
2018-10-02,1.09,2
2018-10-03,1.09,2
2018-10-04,1.09,2
2018-10-05,1.09,2
2018-10-06,1.09,2
2018-10-07,1.09,2
2018-10-08,1.09,2
2018-10-09,1.09,2
2018-10-10,1.09,2
2018-10-11,1.09,2
2018-10-12,1.09,2
2018-10-13,1.09,2
2018-10-14,1.09,2
2018-10-15,1.09,2
2018-10-16,1.09,2
2018-10-17,1.09,2
2018-10-18,1.09,2
2018-10-19,1.09,2
2018-10-20,1.09,2
2018-10-21,1.09,2
2018-10-22,1.09,2
2018-10-23,1.09,2
2018-10-24,1.09,2
2018-10-25,1.09,2
2018-10-26,1.09,2
2018-10-27,1.1,2
2018-10-28,1.1,2
2018-10-29,1.1,2
2018-10-30,1.1,2
2018-10-31,1.1,2
2018-11-01,1.11,2
2018-11-02,1.11,2
2018-11-03,1.12,2
2018-11-04,1.11,2
2018-11-05,1.11,2
2018-11-06,1.11,2
2018-11-07,1.12,2
2018-11-08,1.12,2
2018-11-09,1.12,2
2018-11-10,1.12,2
2018-11-11,1.11,2
2018-11-12,1.11,2
2018-11-13,1.11,2
2018-11-14,1.11,2
2018-11-15,1.11,2
2018-11-16,1.11,2
2018-11-17,1.11,2
2018-11-18,1.11,2
2018-11-19,1.11,2
2018-11-20,1.11,2
2018-11-21,1.12,2
2018-11-22,1.12,2
2018-11-23,1.12,2
2018-11-24,1.12,2
2018-11-25,1.12,2
2018-11-26,1.12,2
2018-11-27,1.13,2
2018-11-28,1.13,2
2018-11-29,1.12,2
2018-11-30,1.12,2
2018-12-01,1.13,2
2018-12-02,1.12,2
2018-12-03,1.12,2
2018-12-04,1.12,2
2018-12-05,,2
2018-12-06,,2
2018-12-07,,2
2018-12-08,,2
2018-12-09,,2
2018-12-10,,2
2018-12-11,,2
2018-12-12,,2
2018-12-13,,2
2018-12-14,,2
2018-12-15,,2
2018-12-16,,2
2018-12-17,,2
2018-12-18,,2
2018-12-19,,2
2018-12-20,1.13,2
2018-12-21,1.13,2
2018-12-22,1.13,2
2018-12-23,1.13,2
2018-12-24,,2
2018-12-25,,2
2018-12-26,,2
2018-12-27,,2
2018-12-28,,2
2018-12-29,,2
2018-12-30,,2
2018-12-31,,2
2019-01-01,,2
2019-01-02,,2
2019-01-03,,2
2019-01-04,,2
2019-01-05,,2
2019-01-06,,2
2019-01-07,,2
2019-01-08,1.12,2
2019-01-09,,2
2019-01-10,,2
2019-01-11,,2
2019-01-12,,2
2019-01-13,,2
2019-01-14,,2
2019-01-15,,2
2019-01-16,,2
2019-01-17,,2
2019-01-18,,2
2019-01-19,,2
2019-01-20,1.12,2
2019-01-21,,2
2019-01-22,,2
2019-01-23,,2
2019-01-24,1.19,2
2019-01-25,1.18,2
2019-01-26,1.18,2
2019-01-27,,2
2019-01-28,,2
2019-01-29,,2
2019-01-30,,2
2019-01-31,1.16,2
2019-02-01,1.2,2
2019-02-02,,2
2019-02-03,1.18,2
2019-02-04,1.17,2
2019-02-05,1.17,2
2019-02-06,1.19,2
2019-02-07,1.2,2
2019-02-08,1.2,2
2019-02-09,1.19,2
2019-02-10,1.19,2
2019-02-11,1.21,2
2019-02-12,1.19,2
2019-02-13,1.18,2
2019-02-14,1.18,2
2019-02-15,1.17,2
2019-02-16,1.17,2
2019-02-17,1.17,2
2019-02-18,1.17,2
2019-02-19,1.16,2
2019-02-20,1.16,2
2019-02-21,1.16,2
2019-02-22,1.16,2
2019-02-23,1.15,2
2019-02-24,1.15,2
2019-02-25,1.15,2
2019-02-26,1.15,2
2019-02-27,1.16,2
2019-02-28,1.16,2
2019-03-01,1.16,2
2019-03-02,1.15,2
2019-03-03,1.15,2
2019-03-04,1.15,2
2019-03-05,1.15,2
2019-03-06,1.15,2
2019-03-07,1.16,2
2019-03-08,1.16,2
2019-03-09,1.15,2
2019-03-10,1.15,2
2019-03-11,1.15,2
2019-03-12,1.15,2
2019-03-13,1.15,2
2019-03-14,1.15,2
2019-03-15,1.15,2
2019-03-16,1.14,2
2019-03-17,1.14,2
2019-03-18,1.14,2
2019-03-19,1.14,2
2019-03-20,1.14,2
2019-03-21,1.14,2
2019-03-22,1.14,2
2019-03-23,1.14,2
2019-03-24,1.13,2
2019-03-25,1.13,2
2019-03-26,1.13,2
2019-03-27,1.13,2
2019-03-28,1.13,2
2019-03-29,1.13,2
2019-03-30,1.13,2
2019-03-31,1.13,2
2019-04-01,1.13,2
2019-04-02,1.13,2
2019-04-03,1.13,2
2019-04-04,1.13,2
2019-04-05,1.13,2
2019-04-06,1.14,2
2019-04-07,1.14,2
2019-04-08,1.14,2
2019-04-09,1.13,2
